2019-08-19 16:39:00, Connection returned result: 1 
2019-08-19 22:38:03, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10818,"uptime":622023}'
2019-08-19 22:39:29, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10820,"uptime":622108}'
2019-08-19 22:40:32, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10821,"uptime":622172}'
2019-08-19 22:41:36, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10822,"uptime":622236}'
2019-08-19 22:43:01, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10824,"uptime":622321}'
2019-08-19 22:44:05, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10825,"uptime":622385}'
2019-08-19 22:45:09, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10826,"uptime":622449}'
2019-08-19 22:46:24, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10827,"uptime":622523}'
2019-08-19 22:47:27, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10828,"uptime":622587}'
2019-08-19 22:48:31, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10829,"uptime":622651}'
2019-08-19 22:49:35, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10830,"uptime":622715}'
2019-08-19 22:50:50, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10832,"uptime":622789}'
2019-08-19 22:51:53, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10833,"uptime":622853}'
2019-08-19 22:52:57, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10834,"uptime":622917}'
2019-08-19 22:54:22, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10836,"uptime":623002}'
2019-08-19 22:55:26, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10837,"uptime":623066}'
2019-08-19 22:57:34, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10839,"uptime":623193}'
2019-08-19 22:58:38, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10840,"uptime":623257}'
2019-08-19 22:59:42, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10841,"uptime":623321}'
2019-08-19 23:01:07, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10843,"uptime":623406}'
2019-08-19 23:02:21, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10845,"uptime":623481}'
2019-08-19 23:03:46, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10847,"uptime":623566}'
2019-08-19 23:04:50, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10848,"uptime":623630}'
2019-08-19 23:05:54, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10849,"uptime":623693}'
2019-08-19 23:07:08, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10851,"uptime":623768}'
2019-08-19 23:08:12, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10852,"uptime":623832}'
2019-08-19 23:09:16, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10853,"uptime":623896}'
2019-08-19 23:11:34, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10855,"uptime":624034}'
2019-08-19 23:12:38, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10856,"uptime":624098}'
2019-08-19 23:14:03, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10858,"uptime":624183}'
2019-08-19 23:15:07, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10859,"uptime":624247}'
2019-08-19 23:16:33, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490dMnf da","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10861,"uptime":624332}'
2019-08-19 23:17:36, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10862,"uptime":624396}'
2019-08-19 23:18:40, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10863,"uptime":624460}'
2019-08-19 23:19:57, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10864,"uptime":624537}'
2019-08-19 23:20:58, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10865,"uptime":624598}'
2019-08-19 23:22:02, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10866,"uptime":624662}'
2019-08-19 23:23:06, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10867,"uptime":624726}'
2019-08-19 23:24:31, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10869,"uptime":624811}'
2019-08-19 23:25:35, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10870,"uptime":624875}'
2019-08-19 23:27:00, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10872,"uptime":624960}'
2019-08-19 23:28:04, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10873,"uptime":625023}'
2019-08-19 23:29:29, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10875,"uptime":625109}'
2019-08-19 23:30:33, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10876,"uptime":625172}'
2019-08-19 23:31:37, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10877,"uptime":625236}'
2019-08-19 23:33:02, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10879,"uptime":625321}'
2019-08-19 23:34:06, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10880,"uptime":625385}'
2019-08-19 23:35:09, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10881,"uptime":625449}'
2019-08-19 23:36:16, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10882,"uptime":625516}'
2019-08-19 23:37:17, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10883,"uptime":625577}'
2019-08-19 23:38:21, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10884,"uptime":625641}'
2019-08-19 23:39:25, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10885,"uptime":625705}'
2019-08-19 23:40:50, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10887,"uptime":625790}'
2019-08-19 23:41:54, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10888,"uptime":625853}'
2019-08-19 23:42:58, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10889,"uptime":625917}'
2019-08-19 23:45:16, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10891,"uptime":626056}'
2019-08-19 23:46:20, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10892,"uptime":626119}'
2019-08-19 23:47:24, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10893,"uptime":626183}'
2019-08-19 23:48:38, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","000101189cefcb2a","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10894,"uptime":626258}'
2019-08-19 23:49:42, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10895,"uptime":626322}'
2019-08-19 23:50:46, topic: ESP32, payload: b'{"msgtype":"heartbeat","ids":["01189cefcb2ada5d","b339d810070fe72d","b038284d1b125109","683f9fc473f9380e","72ac67f7cb56f353","2915bd91c53d4a03","ff6117525a5a95c6","897038af59709fb8","84739374c45b2b04","7f47a2490d77d6f7","6afae05423825484","e53f7b87ed172fed","153a3caca8b14992","9762240ad07d935c","752347b5bfd4629d"],"zone":"1","counter":10896,"uptime":626385}'
